,Acidez,AcidoCitrico,Azucar,CloruroSodico,Densidad,pH,Sulfatos,Alcohol,CalifProductor,PrecioBotella,Etiqueta,Clasificacion,Region,prop_missings,aleatorio,aleatorio2,Acidez_sqr,AcidoCitrico_exp,Azucar_sqr,CloruroSodico_sqr,Densidad_raiz4,pH_ident,Sulfatos_raiz4,Alcohol_sqrt,CalifProductor_sqrt,PrecioBotella_sqr,prop_missings_sqr,aleatorio_raiz4,aleatorio2_log,Beneficio
2525,1.64,0.31,9.1,0.036,0.99216,3.01,0.31,9.0,3,1.2,B,****,Reg 3,0,0.928909490682401,0.22813244014544432,23.16546649650368,20.81865019706756,10.20678676771362,9.285727218436952,1.321362725833729,2.78351437420931,1.2939936688431335,1.5909538042725335,1.6712221139600012,0.018483660763817956,1e-08,1.3365344517929785,-0.23807028299635422,1143
2526,-0.66,-0.53,-52.8,-0.923,0.97492,3.85,0.2,9.4,1,1.0,M,Desc,Reg 1,0,0.5580462681426642,0.09519475223596674,3.2873638807030225,7.748240296969319,1.808822935808973,1e-08,1.2407287415730794,4.047334954931375,1.2802462681592472,1.6259226327396366,0.9649150833430776,1e-08,1e-08,1.1766702042278743,-1.1146350410837256,343
2527,0.19,0.28,-22.9,0.042,0.98397,2.7,0.37,10.8,2,3.89,M,Desc,Reg 3,0,0.2131293390090414,0.5537725087896057,8.536818271917417,20.096583377782547,5.010820924698125,9.40227948633801,1.2849446572343575,2.3171043979904535,1.3013112908186604,1.7427968352034313,1.3645593560288818,3.854151761310264,1e-08,0.9250167994613878,0.6498347289980356,428
2528,0.4,0.33,2.9,0.091,1.04515,3.02,-0.81,9.5,2,1.0,M,***,Reg 2,0,0.5585461701681746,0.06385740007462926,10.21244240794659,21.31438440173779,9.057206019419587,10.381331781456323,1.5053217572221158,2.7985598573131445,1.126393987108307,1.6345479521067674,1.3645593560288818,1e-08,1e-08,1.1769336308386578,-1.516071124750359,450
2529,0.25,-0.64,13.7,0.846,0.97302,3.22,0.83,8.9,3,1.09,R,*,Reg 2,1,0.04518221960613267,0.7245090404166429,9.00025669986789,6.807565657848982,11.104071373620334,31.595215456247185,1.2308196472150754,3.099469519389827,1.3536930945565555,1.5820908340698427,1.6712221139600012,0.0037496740837389777,3.670765282407223,0.6276829922351307,0.9187527582656058,575
2530,0.2,1.37,6.3,0.12,0.98982,3.25,2.91,14.4,4,2.17,MM,Desc,Reg 2,2,0.44306936806003083,0.18345883995375778,8.613207380731344,72.46437315598814,9.679118832085475,10.983608092155807,1.3112647121556777,3.1446059687013292,1.5366208133805728,2.01240016192774,1.9297524380738358,0.6317858411804862,14.6822947699758,1.1107220494110737,-0.4564527687148074,330
2531,0.24,0.34,4.7,0.04,0.95853,3.36,0.38,10.6,2,3.94,R,*,Reg 2,0,0.028335849418738124,0.9117846383170505,8.922166332698326,21.566660754236345,9.38388181343305,9.363347962210915,1.145950870979241,3.310106282843504,1.3025189635565728,1.7265849555212232,1.3645593560288818,3.98866015086325,1e-08,0.5585857048023632,1.1487807402706895,674
2532,0.13,0.38,1.1,-0.233,0.99112,5.18,-0.96,11.8,3,2.87,R,**,Reg 1,0,0.4542848966685663,0.8724848330053502,8.085628904127518,22.605981020997355,8.73631759808079,4.80715362109622,1.316903381580605,6.048384207741311,1.0973156107001296,1.821693390669642,1.6712221139600012,1.6137656668173324,1e-08,1.1176852138846838,1.1047015592553138,507
2533,1.37,1.54,1.4,0.04,1.02163,3.12,-1.0,8.3,2,1.62,R,*,Reg 3,0,0.29880600957614534,0.9623520549720718,19.899490397751144,88.51083946085673,8.789397100757071,9.363347962210915,1.4323138166971485,2.949014688351486,1.0891571335143178,1.5278336973503348,1.3645593560288818,0.17745101111516515,1e-08,1.0065501024479997,1.202781332781453,556
2534,0.05,-0.17,-49.9,-0.482,0.99182,3.07,0.23,8.9,3,1.83,R,*,Reg 3,0,0.5261881983597649,0.8496342927817414,7.503097173990769,11.834969605909457,2.049453860508898,1.9637643262730393,1.3199098321865363,2.873787272832315,1.2840394914215747,1.5820908340698427,1.6712221139600012,0.31797949335601416,1e-08,1.1595047716390665,1.0781494280456896,384
2535,-0.58,1.1,10.1,0.053,0.96551,3.01,-1.11,10.4,1,1.59,R,Desc,Reg 2,0,0.16150423384761636,0.44829958979914086,3.67663266163959,52.74138015267901,10.398633431521427,9.61784659989844,1.1891038359735064,2.78351437420931,1.0657224179348321,1.7102194036056753,0.9649150833430776,0.16069768002308063,1e-08,0.863049329206285,0.4383649976357512,552
2536,0.26,0.3,-97.8,-0.276,0.98995,3.48,0.52,12.5,1,1.39,M,**,Reg 2,0,0.3709979154776405,0.07871781366760622,9.078687318708582,20.57512370979586,1e-08,4.226696008872113,1.3118318585688284,3.4906520800895136,1.319084183613808,1.8749466686227396,0.9649150833430776,0.07023375788989472,1e-08,1.0625039960454106,-1.3056127127411483,644
2537,0.22,0.95,-25.6,-0.342,0.9975,2.4,1.89,9.1,3,1.29,R,**,Reg 2,0,0.38556288736749755,0.334869811352581,8.76700635337258,44.20789094756438,4.656087069948221,3.4083918371296353,1.3435775727062473,1.8657399048754297,1.455500251872495,1.5997676729483825,1.6712221139600012,0.03884415670202642,1e-08,1.0727819415713955,0.1463293440143138,304
2538,0.28,0.36,15.7,0.496,0.9893,2.48,0.39,12.4,3,1.53,M,**,Reg 3,0,0.6951391190711141,0.8289185308473148,9.236569311403342,22.080206604480747,11.505984207804332,20.329853909693252,1.3089887354672234,1.9861037697061026,1.303723286408622,1.867432036272826,1.6712221139600012,0.12968264261708198,1e-08,1.2430967780937199,1.0534530066025287,551
2539,0.46,1.39,-39.7,0.051,0.98734,2.21,2.15,9.0,2,2.22,B,**,Reg 3,0,0.2627682792129916,0.10448001709552845,10.718752546459076,74.18989657145285,3.0151486740281364,9.578470850890916,1.3003015566962501,1.5798757259025817,1.4774694207620271,1.5909538042725335,1.3645593560288818,0.6869313674287858,1e-08,0.9747237629516547,-1.0211726830625207,753
2540,1.9,-0.99,1.0,0.05,0.9936,3.15,1.15,14.0,4,2.95,M,**,Reg 3,0,0.986124415984211,0.28928230001663857,26.544913918931204,4.509598587867072,8.718660155044713,9.55881326444718,1.3274636329980787,2.9941511376629877,1.386834527482713,1.9842540188698248,1.9297524380738358,1.7547840411521474,1e-08,1.3566558796732353,-0.00020616907697214163,779
2541,0.64,0.49,-22.3,0.033,0.98081,3.2,-0.51,7.8,4,3.09,M,**,Reg 2,0,0.6436641311241615,0.5999449373157831,12.311177322959981,25.729692801047534,5.091419034070919,9.22772367702669,1.2700267171759663,3.0693785531821587,1.1785950491354242,1.481101889254083,1.9297524380738358,2.0157776857135636,1e-08,1.2194160286777844,0.7299766959305933,447
2542,1.31,1.14,14.0,0.014,1.03227,2.27,-2.32,8.8,2,1.37,B,***,Reg 1,0,0.2520403969240961,0.9642226413471268,19.20740284680327,55.28304322765727,11.163902811083723,8.864588051125768,1.4666954445557419,1.6701486245255865,0.1,1.5731779324559492,1.3645593560288818,0.06321757845878917,1e-08,0.9646193025157165,1.204724053119504,670
2543,0.42,0.09,1.6,-0.564,0.95098,3.27,0.44,11.4,1,1.64,B,**,Reg 2,2,0.5942377765346547,0.5531279979055327,10.37985144743291,16.07052568949711,8.824872747181299,1.3014133038864542,1.09301415280242,3.1746969349089973,1.3096954008644306,1.7905519845242452,0.9649150833430776,0.1890813105058456,14.6822947699758,1.1953007943058516,0.6486693172258489,824
2544,1.99,1.63,5.0,0.482,1.02897,2.27,-0.8,12.8,2,1.0,R,**,Reg 1,0,0.4912741600479841,0.10670423930819928,27.76831228028171,98.39827301247405,9.438890440334218,19.930688765800916,1.4562909072570809,1.6701486245255865,1.1282541489979514,1.8973119960680735,1.3645593560288818,1e-08,1e-08,1.1397728815301762,-1.0000240108492178,550
2545,-1.12,0.27,53.7,0.045,0.96889,2.94,1.58,6.0,3,2.2,M,*,Reg 3,2,0.5428651702549478,0.3286775058963337,1.4716609658575996,19.861503278456823,20.49985991925873,9.460828212828803,1.2084145088460345,2.678195992482472,1.4279339029437679,1.2990211718390752,1.6712221139600012,0.6645963097318914,14.6822947699758,1.1685847828810725,0.12764104050535327,817
2546,-0.96,0.49,2.0,0.414,1.011,2.66,-1.01,10.1,5,2.13,MB,**,Reg 2,0,0.5851138030232874,0.3505939558917639,2.021549404733335,25.729692801047534,8.896038387165857,18.048182045898407,1.3952973931333565,2.256922465575117,1.0870885970844848,1.6853731362001245,2.1575230219663686,0.5893305033672936,1e-08,1.190685991678956,0.19227221995618168,504
2547,0.19,-0.12,15.9,0.038,0.99546,2.17,-0.76,10.7,2,4.1,B,***,Reg 1,0,0.9459159708007909,0.6922000554119361,8.536818271917417,12.552138182956707,11.54656846097225,9.324497206243894,1.3352215386780062,1.5196937934872452,1.135604278363521,1.7347098341548826,1.3645593560288818,4.43459044049698,1e-08,1.3426101831799357,0.8731066209864453,550
2548,0.39,-0.03,-4.8,0.36,1.01505,3.12,-0.18,14.9,2,1.85,R,*,Reg 2,1,0.318218964832255,0.9796602966836893,10.129248265710121,13.954321610101692,7.725090788107635,16.61976281874141,1.4097457860968114,2.949014688351486,1.2289877225867127,2.0470386933651192,1.3645593560288818,0.33348565351273757,3.670765282407223,1.0225144804207433,1.2206145299749145,549
2549,0.22,0.26,52.7,-0.049,0.9917,1.92,-0.78,10.5,2,1.3,R,***,Reg 1,0,0.5571655909678825,0.8453984762984713,8.76700635337258,19.629173032280775,20.230133796001734,7.712662804614281,1.3193958988089562,1.1435567158913926,1.1319471111830675,1.7184216620349,1.3645593560288818,0.04156784602445155,1e-08,1.1762056948326873,1.0731490378184558,502
2550,0.26,0.34,-20.5,0.05,0.9937,3.19,0.7,11.5,3,3.03,B,****,Reg 3,0,0.3942789599485349,0.705598757247428,9.078687318708582,21.566660754236345,5.337071610639072,9.55881326444718,1.327884195387658,3.054333070078324,1.3395053421307193,1.7983878917978593,1.6712221139600012,1.9017084890352183,1e-08,1.0787939870765373,0.8922898114893193,589
2551,0.88,0.3,-60.8,0.27,0.99225,3.23,0.69,10.9,1,3.71,R,***,Reg 1,0,0.6135682977314656,0.7237132036027574,14.605897200542572,20.57512370979586,1.2228929478100972,14.369908526139815,1.3217465142462417,3.1145150024936608,1.3383951350573489,1.7508464835263349,0.9649150833430776,3.389024015552151,1e-08,1.2049050996517179,0.9176530707759037,531
2552,0.36,1.2,1.4,0.922,0.9936,3.21,-1.36,3.2,2,6.07,MM,Desc,Reg 2,0,0.38506029136587416,0.05084899675365684,9.881707349027474,59.327031681950594,8.789397100757071,34.36827699304973,1.3274636329980787,3.0844240362859927,1.0058141914870473,0.9486955268187756,1.3645593560288818,11.861238007849488,1e-08,1.0724321720816745,-1.745547946808424,114
2553,0.46,0.26,7.2,0.522,0.99509,4.45,0.55,13.9,2,1.55,R,***,Reg 3,0,0.11187462872248799,0.5828154006351407,10.718752546459076,19.629173032280775,9.847199159478391,21.08166046630346,1.3336890608555807,4.950063941161422,1.3225538517736226,1.9771548779292973,1.3645593560288818,0.13965185882231548,1e-08,0.7873612996598685,0.7009888509023449,475
2554,1.12,-1.47,-3.3,-0.36,1.02278,2.85,0.5,15.7,3,1.51,M,Desc,Reg 3,0,0.4951950464515411,0.504106240401408,17.09660204069436,2.5636129968587804,7.976287803722503,3.200483154363745,1.436150389601795,2.542786644547965,1.3167557711853985,2.1012729981574174,1.6712221139600012,0.1200825560086144,1e-08,1.1420402309765822,0.5557934748938016,534
2555,0.23,0.23,3.5,-0.35,0.99145,3.05,1.15,11.4,3,2.61,R,***,Reg 3,1,0.7534874654205832,0.7130355513938776,8.84441621719989,18.948361625083457,9.16545490934911,3.3151802965217914,1.3183232712114186,2.8436963066246466,1.386834527482713,1.7905519845242452,1.6712221139600012,1.1962447706718238,3.670765282407223,1.2683991865738888,0.9027805228654723,691
2556,0.19,0.48,-54.1,-0.503,0.96324,2.9,1.64,12.5,4,1.0,B,***,Reg 3,0,0.1509869902069042,0.2660658006339751,8.536818271917417,25.42871931587405,1.7058302979449067,1.781204843297608,1.175586739858323,2.6180140600671353,1.4333944222754693,1.8749466686227396,1.9297524380738358,1e-08,1e-08,0.8486424703229006,-0.08399165215579138,581
2557,0.36,0.54,60.1,0.385,1.04034,2.04,0.49,8.6,3,3.19,R,**,Reg 3,0,0.5163230576168505,0.6443604345462604,9.881707349027474,27.288845700331397,22.268404942960327,17.27374840199219,1.4912464563767764,1.324102513137402,1.3155869179148063,1.5551988962841705,1.6712221139600012,2.2132756054461273,1e-08,1.1540315030928097,0.8014450592474827,299
2558,0.37,0.67,-56.2,0.299,0.98895,3.22,2.2,9.6,2,1.87,R,**,Reg 3,0,0.5926367815468072,0.6835614326144722,9.96388073625056,31.799232196596794,1.5458344025403516,15.077001716580812,1.3074501174198552,3.099469519389827,1.481583742247996,1.6431279949589634,1.3645593560288818,0.349360943266227,1e-08,1.1944948919101455,0.8605405154828971,502
2559,-1.11,1.67,72.0,0.28,0.99884,2.17,0.87,16.2,2,3.93,M,Desc,Reg 2,0,0.710065671596392,0.6539477587129597,1.5034771057538803,103.14019020223,25.751286579023038,14.611815520421061,1.348982644547882,1.5196937934872452,1.3579700924631932,2.134469773314357,1.3645593560288818,3.961573908154271,1e-08,1.2497168372308323,0.8162237810763711,537
2560,0.53,0.54,1.8,-0.534,1.03016,1.51,0.33,13.4,2,2.74,M,Desc,Reg 3,1,0.6697989990154807,0.4141783668468486,11.324929159093257,27.288845700331397,8.860419842650893,1.5279870574467802,1.4600685230484733,0.5266919086341944,1.2964466611721936,1.9412697934373868,1.3645593560288818,1.397207356012897,3.670765282407223,1.231609874501121,0.35912319488919275,595
2561,0.32,0.26,-48.2,0.05,0.98763,3.14,2.62,9.6,2,1.83,B,***,Reg 3,0,0.5559925640540428,0.526285030136827,9.556416316846391,19.629173032280775,2.1974975122761613,9.55881326444718,1.3015979030607625,2.979105654559154,1.5148622412554216,1.6431279949589634,1.3645593560288818,0.31797949335601416,1e-08,1.1755861308549043,0.5988843078939157,433
2562,0.29,-0.58,-15.9,0.605,1.00856,3.52,0.36,11.8,1,4.0,R,****,Reg 3,0,0.49288153045954464,0.5862123584031917,9.316020685257413,7.3055432530551085,5.991143666119132,23.572997013126052,1.3863712495863472,3.55083401250485,1.3001002463722,1.821693390669642,0.9649150833430776,4.153115537500156,1e-08,1.1407040187936428,0.7068046153604283,837
2563,1.59,0.21,62.6,0.05,0.9928,3.42,1.86,9.1,2,1.2,M,*,Reg 2,1,0.09559204908049057,0.932239506258384,22.541942265933816,18.50765685017808,22.979114608586247,9.55881326444718,1.3240846550555123,3.400379181466509,1.4529004182131087,1.5997676729483825,1.3645593560288818,0.018483660763817956,3.670765282407223,0.7570027355503829,1.1709767328283962,516
2564,0.615,0.42,12.0,-0.418,0.99727,3.19,0.34,9.3,3,1.7,R,**,Reg 2,0,0.8862840374061114,0.08143224469609789,12.083414838984549,23.695387234266697,10.768063145755855,2.575058432765639,1.3426432490458502,3.054333070078324,1.297667953938572,1.6172513124352552,1.6712221139600012,0.22618698625848305,1e-08,1.3209308056130735,-1.2715331781655452,568
2565,0.38,-0.72,4.5,0.038,0.99151,3.07,1.41,7.7,2,1.85,MB,***,Reg 2,0,0.4115599058686723,0.7112525651686797,10.046394375144779,6.19599323925386,9.347298706805644,9.324497206243894,1.3185809406322693,2.873787272832315,1.4121124441723658,1.471577455070095,1.3645593560288818,0.33348565351273757,1e-08,1.0904250563581463,0.9002753655492958,927
2566,-0.04,0.48,54.7,-0.235,1.00038,3.5,-0.84,7.2,2,1.64,R,**,Reg 3,0,0.4522279506984075,0.7394205559455245,6.873778230428149,25.42871931587405,20.77137226864988,4.779327718979878,1.355115263030966,3.5207430462971816,1.120757495874591,1.4229993695934644,1.3645593560288818,0.1890813105058456,1e-08,1.1164178890318184,0.9391369912027474,489
2567,-0.2,-1.26,-34.0,0.055,0.9986,4.27,0.61,9.1,2,1.06,R,*,Reg 1,0,0.9859427776688846,0.8695386250825428,5.8230393316533515,3.2821984528410613,3.6357444953228626,9.657303117066048,1.348019343387575,4.679245245292407,1.3294123926703907,1.5997676729483825,1.3645593560288818,0.001669244463102501,1e-08,1.3565934036731926,1.101317421828275,510
2568,-0.02,0.49,7.7,-0.556,1.03431,2.46,-0.43,10.0,4,2.0,M,**,Reg 1,0,0.6418206131983006,0.7253691839381738,7.011245122855285,25.729692801047534,9.941202298288076,1.3600560719808197,1.4730182200564939,1.9560128034984343,1.1914070937370305,1.6770092450978342,1.9297524380738358,0.46154786058507874,1e-08,1.218541964147537,0.9199399465161945,579
2569,0.42,0.49,42.2,0.28,1.02912,3.23,0.47,13.3,3,2.7,MB,**,Reg 1,0,0.9380559070647398,0.5188879545247581,10.37985144743291,25.729692801047534,17.505852904652905,14.611815520421061,1.4567686981100247,3.1145150024936608,1.3132398204639042,1.9340128776280159,1.6712221139600012,1.3337116311840431,1e-08,1.3398123690286172,0.5847180159381546,1005
2570,0.58,0.27,2.6,0.566,1.06781,3.29,1.99,7.5,2,3.79,B,****,Reg 1,2,0.9959910035285976,0.7947502421578544,11.768120003965773,19.861503278456823,9.003322714982936,22.38504422681239,1.5668325680725692,3.204787901116666,1.4640672380476523,1.4523412154544486,1.3645593560288818,3.592056162143652,14.6822947699758,1.3600366811001057,1.0113373730723956,972
2571,1.48,-0.9,-22.8,0.579,0.97286,4.24,0.74,10.9,1,3.76,R,**,Reg 2,1,0.6914431057225857,0.9362715351865081,21.20013110573929,5.013360123218028,5.024209287273569,22.77761603415364,1.2299741952576668,4.6341087959809055,1.3439187921710216,1.7508464835263349,0.9649150833430776,3.515226989177903,3.670765282407223,1.2414411175281157,1.175294435493662,595
2572,1.45,-0.16,4.2,0.575,1.00911,2.49,-0.52,19.8,1,5.47,M,**,Reg 3,0,0.40130864235214336,0.02743428336628162,20.84132789259809,11.975047916773864,9.292558013824598,22.65646125209752,1.3883983551654238,2.0011492528099373,1.176963856519333,2.3597404128684034,0.9649150833430776,9.220034230212278,1e-08,1.0835706176707158,-2.369704464550861,209
2573,0.22,-1.2,42.0,0.093,1.03129,3.08,0.49,6.7,2,1.3,R,**,Reg 1,0,0.6582065735183137,0.40516954485467416,8.76700635337258,3.522293278904261,17.455873102019332,10.422322893665413,1.463628730435776,2.8888327559361495,1.3155869179148063,1.3727032474122791,1.3645593560288818,0.04156784602445155,1e-08,1.226246009436563,0.33710965244963437,472
2574,0.5,1.77,1.1,-0.468,1.04259,3.21,0.42,10.9,4,1.69,R,**,Reg 2,0,0.929144942554677,0.1306387772151676,11.063097672223275,116.01898384335882,8.73631759808079,2.0904176980614513,1.4978799487330057,3.0844240362859927,1.3073163705776225,1.7508464835263349,1.9297524380738358,0.21977200096839808,1e-08,1.3366191365515132,-0.7969295172841725,560
2575,-0.83,0.22,1.4,0.041,0.91473,3.14,0.48,9.9,3,4.76,B,*,Reg 3,0,0.7812598523041719,0.8730078120340621,2.532471201327324,18.726712867722608,8.789397100757071,9.382803628254452,0.1,2.979105654559154,1.3144149408573969,1.6686034304358155,1.6712221139600012,6.523769057448307,1e-08,1.279928759179965,1.1053010797478717,586
2576,0.58,0.07,6.9,0.084,0.9944,2.55,2.23,9.7,1,2.04,M,**,Reg 3,0,0.7646724860093844,0.10028956157423863,11.768120003965773,15.696754196914581,9.791011623328679,10.238498937985117,1.3308170032660043,2.0914221514329414,1.4840359764098685,1.651663466902171,0.9649150833430776,0.49920451364031343,1e-08,1.2730803125040988,-1.0622745186519702,364
2577,-0.98,0.28,-4.1,0.029,0.98332,3.0,0.41,17.5,3,1.57,B,***,Reg 1,0,0.8428751156701405,0.8383036343035836,1.948049826478089,20.096583377782547,7.841815918743678,9.150668310373275,1.2819184453808665,2.7684688911054764,1.306121968643238,2.218457800872334,1.6712221139600012,0.14999020462431506,1e-08,1.3044507203766378,1.0647171379537759,873
2578,0.69,1.4,2.1,0.743,0.9962,3.03,0.51,9.9,4,1.0,M,Desc,Reg 2,0,0.764233818005552,0.6024751909209403,12.773082009744485,75.06800574629564,8.91387445281535,28.02312764176399,1.338270760639726,2.8136053404169785,1.3179215200280583,1.6686034304358155,1.9297524380738358,1e-08,1e-08,1.2728976931274398,0.7341882278669781,393
2579,0.36,1.38,-56.0,0.036,0.97167,4.16,1.89,10.0,2,3.1,M,*,Reg 2,0,0.36931093882572075,0.6464950892596266,9.881707349027474,73.32205909245815,1.5607327238991058,9.285727218436952,1.2236307552392747,4.5137449311502325,1.455500251872495,1.6770092450978342,1.3645593560288818,2.035112206890459,1e-08,1.0612941110653977,0.804754551471672,303
2580,0.29,-0.94,109.9,0.044,0.96514,3.12,-0.28,11.7,3,2.31,R,Desc,Reg 3,0,0.10347369674475271,0.7348733887291781,9.316020685257413,4.782868609676004,38.529505036253326,9.441291778625185,1.1869319494716744,2.949014688351486,1.2143723666436141,1.813958160908906,1.6712221139600012,0.7920071058247886,1e-08,0.7721453422924248,0.9329648731856603,430
2581,0.25,1.29,37.4,0.041,0.9969,2.57,0.7,9.1,3,3.11,B,****,Reg 1,0,0.5498228670933051,0.4911491922837108,9.00025669986789,65.95437910225614,16.326057577968214,9.382803628254452,1.3411361011798613,2.1215131176406095,1.3395053421307193,1.5997676729483825,1.6712221139600012,2.0545390104665446,1e-08,1.1723112121963895,0.5297325064584114,546
2582,0.34,0.26,10.3,0.041,0.99514,3.08,1.81,11.6,3,2.13,M,*,Reg 2,1,0.7124343174579854,0.9901270916872227,9.71838132959468,19.629173032280775,10.437217111419086,9.382803628254452,1.3338964612812603,2.8888327559361495,1.4485360923576795,1.8061898043800892,1.6712221139600012,0.5893305033672936,3.670765282407223,1.2507577337930156,1.231246471070781,340
